title,url,replies,views
More than 90 company executives endorse Harris for US president,https://debatepolitics.com/threads/more-than-90-company-executives-endorse-harris-for-us-president.549097/,52,363
Debate moderators did a great job,https://debatepolitics.com/threads/debate-moderators-did-a-great-job.549489/,7,125
If you tell a lie big enough,https://debatepolitics.com/threads/if-you-tell-a-lie-big-enough.549547/,11,114
Harris Supports Defund the Police,https://debatepolitics.com/threads/harris-supports-defund-the-police.549531/,37,206
"New Yorkers Chant for Trump at Ground Zero - yell ""f--- you"" to Biden/Harris",https://debatepolitics.com/threads/new-yorkers-chant-for-trump-at-ground-zero-yell-f-you-to-biden-harris.549464/,192,1K
"Harris Helping to Bail Out Rioters Toppling Founding Father Statues, Burning Buildings, Assaulting/Battering, etc.",https://debatepolitics.com/threads/harris-helping-to-bail-out-rioters-toppling-founding-father-statues-burning-buildings-assaulting-battering-etc.549528/,74,391
"Jan. 6, 2025, certification designated for Secret Service protection",https://debatepolitics.com/threads/jan-6-2025-certification-designated-for-secret-service-protection.549555/,28,189
Donald Trump seems to have angered Germany during last night's debate against Kamala Harris,https://debatepolitics.com/threads/donald-trump-seems-to-have-angered-germany-during-last-nights-debate-against-kamala-harris.549495/,27,308
(538) Early polls say Harris won the presidential debate,https://debatepolitics.com/threads/538-early-polls-say-harris-won-the-presidential-debate.549502/,20,168
More good news for Harris: The Misery Index Economic predicts her victory,https://debatepolitics.com/threads/more-good-news-for-harris-the-misery-index-economic-predicts-her-victory.549481/,14,232
Harris supports cuts to ICE funding and providing gender transition surgery to detained migrants and prison inmates,https://debatepolitics.com/threads/harris-supports-cuts-to-ice-funding-and-providing-gender-transition-surgery-to-detained-migrants-and-prison-inmates.549529/,23,175
"Trump sells himself as a ‘leader’ on IVF, angering some Republicans",https://debatepolitics.com/threads/trump-sells-himself-as-a-%E2%80%98leader%E2%80%99-on-ivf-angering-some-republicans.549527/,2,70
Trump quoted by Simpson characters,https://debatepolitics.com/threads/trump-quoted-by-simpson-characters.549514/,5,160
And Another Prominent Democrat Gets on the Trump Train!,https://debatepolitics.com/threads/and-another-prominent-democrat-gets-on-the-trump-train.549462/,30,282
Trump hires the person who ended Harris's 2020 campaign for debate prep.,https://debatepolitics.com/threads/trump-hires-the-person-who-ended-harriss-2020-campaign-for-debate-prep.547553/,66,722
One man's reaction to the Harris-Trump debate,https://debatepolitics.com/threads/one-mans-reaction-to-the-harris-trump-debate.549456/,37,362
Project 2025,https://debatepolitics.com/threads/project-2025.549471/,6,90
The Hill - Why are Democrats glad Trump survived if he’s a Nazi and a threat to our nation?,https://debatepolitics.com/threads/the-hill-why-are-democrats-glad-trump-survived-if-he%E2%80%99s-a-nazi-and-a-threat-to-our-nation.549419/,39,273
Taylor Swift Endorses Harris Immediately After The Debate,https://debatepolitics.com/threads/taylor-swift-endorses-harris-immediately-after-the-debate.549392/,19,214
"Concerning the presidential debate, name the one issue that most resonated with you.",https://debatepolitics.com/threads/concerning-the-presidential-debate-name-the-one-issue-that-most-resonated-with-you.549423/,34,293
"Donald, the country is laughing at you today.",https://debatepolitics.com/threads/donald-the-country-is-laughing-at-you-today.549422/,7,151
Should Trump drop out of the race?,https://debatepolitics.com/threads/should-trump-drop-out-of-the-race.549414/,48,381
"Wow - I don't use Alexa, but if this is real.... yikes",https://debatepolitics.com/threads/wow-i-dont-use-alexa-but-if-this-is-real-yikes.548879/,41,338
New Marist poll,https://debatepolitics.com/threads/new-marist-poll.549338/,23,299
Mark Cuban wants Trump supporters to tell him what startups their man has backed that didn't involve a member of the Trump family,https://debatepolitics.com/threads/mark-cuban-wants-trump-supporters-to-tell-him-what-startups-their-man-has-backed-that-didnt-involve-a-member-of-the-trump-family.549296/,58,470
Hmmm…Melania is an immigrant and….,https://debatepolitics.com/threads/hmmm%E2%80%A6melania-is-an-immigrant-and%E2%80%A6.549407/,7,108
Vivek destroys Cackling Kamala's flip flops in under 60 seconds,https://debatepolitics.com/threads/vivek-destroys-cackling-kamalas-flip-flops-in-under-60-seconds.549019/,63,473
Great zingers for the debate,https://debatepolitics.com/threads/great-zingers-for-the-debate.549316/,145,1K
Kamala Harris Is a Dangerous Choice,https://debatepolitics.com/threads/kamala-harris-is-a-dangerous-choice.549312/,144,1K
It's time for Harris/Walz to end the media black out,https://debatepolitics.com/threads/its-time-for-harris-walz-to-end-the-media-black-out.549354/,55,424
When Trump surrendered to the Taliban did he know what would happen to the Afghan women?,https://debatepolitics.com/threads/when-trump-surrendered-to-the-taliban-did-he-know-what-would-happen-to-the-afghan-women.549310/,18,214
Kamala Harris Needs to Pivot—or Lose,https://debatepolitics.com/threads/kamala-harris-needs-to-pivot%E2%80%94or-lose.549360/,41,384
Kornacki - huh?,https://debatepolitics.com/threads/kornacki-huh.549248/,87,797
When You Lose Nick Fuentes,https://debatepolitics.com/threads/when-you-lose-nick-fuentes.548988/,72,680
Cease and Desist,https://debatepolitics.com/threads/cease-and-desist.549225/,86,805
How Harris Dodges Scrutiny,https://debatepolitics.com/threads/how-harris-dodges-scrutiny.549181/,65,589
The Atlantic's October cover...thoughts?,https://debatepolitics.com/threads/the-atlantics-october-cover-thoughts.549315/,10,199
"New York Times poll has bad news for Harris, as Trump holds national lead",https://debatepolitics.com/threads/new-york-times-poll-has-bad-news-for-harris-as-trump-holds-national-lead.549245/,120,1K
Harris/Trump Supporters: Why do you think people are voting for the opposing candidate?,https://debatepolitics.com/threads/harris-trump-supporters-why-do-you-think-people-are-voting-for-the-opposing-candidate.549295/,23,239
"Putin says he backs Harris - but media says (without evidence) that he's ""teasing.""",https://debatepolitics.com/threads/putin-says-he-backs-harris-but-media-says-without-evidence-that-hes-teasing.548998/,51,439
Bernie Sanders say the quiet part out loud.,https://debatepolitics.com/threads/bernie-sanders-say-the-quiet-part-out-loud.549263/,104,853
Trump figured out how to raise more money.,https://debatepolitics.com/threads/trump-figured-out-how-to-raise-more-money.549288/,15,154
Donald Trump Movie and TV Appearances,https://debatepolitics.com/threads/donald-trump-movie-and-tv-appearances.549292/,8,128
Harris is scared of Trump,https://debatepolitics.com/threads/harris-is-scared-of-trump.549255/,84,744
UH OH. Look at the latest news about Commyla,https://debatepolitics.com/threads/uh-oh-look-at-the-latest-news-about-commyla.549197/,48,416
Harris vs. Trump debate preview,https://debatepolitics.com/threads/harris-vs-trump-debate-preview.549218/,37,284
The biggest threat to democracy isn't Trump...,https://debatepolitics.com/threads/the-biggest-threat-to-democracy-isnt-trump.548927/,217,2K
Allan Lichtman officially predicts Kamala Harris as the next President of the United States,https://debatepolitics.com/threads/allan-lichtman-officially-predicts-kamala-harris-as-the-next-president-of-the-united-states.549048/,16,261
Poll Reveals Shift in Race Between Trump and Kamala in two big States,https://debatepolitics.com/threads/poll-reveals-shift-in-race-between-trump-and-kamala-in-two-big-states.549208/,44,515
"Harris, Trump effectively tied in final stretch of 2024 race, NYT/Siena poll shows",https://debatepolitics.com/threads/harris-trump-effectively-tied-in-final-stretch-of-2024-race-nyt-siena-poll-shows.549238/,16,161
The Death of the Big Lie,https://debatepolitics.com/threads/the-death-of-the-big-lie.549216/,23,232
Tax on unrealized capital gains,https://debatepolitics.com/threads/tax-on-unrealized-capital-gains.548427/,139,950
"Opinion | Alan Dershowitz leaves Democratic Party, cites DNC: 'I was disgusted'",https://debatepolitics.com/threads/opinion-alan-dershowitz-leaves-democratic-party-cites-dnc-i-was-disgusted.549183/,15,193
Will Trump pardon himself for all his crimes if elected President or will he stand trial?,https://debatepolitics.com/threads/will-trump-pardon-himself-for-all-his-crimes-if-elected-president-or-will-he-stand-trial.549148/,18,220
(Race To The WH) Simulate the Election - 2024 Presidential Election,https://debatepolitics.com/threads/race-to-the-wh-simulate-the-election-2024-presidential-election.549198/,4,181
Support for Presidential campaign proposals by party affiliation,https://debatepolitics.com/threads/support-for-presidential-campaign-proposals-by-party-affiliation.549192/,8,150
(CNN)  Kamala Harris’ political operation raises $361 million in August – nearly tripling Donald Trump’s haul,https://debatepolitics.com/threads/cnn-kamala-harris%E2%80%99-political-operation-raises-361-million-in-august-%E2%80%93-nearly-tripling-donald-trump%E2%80%99s-haul.549098/,5,119
"Who wins Penn, Michigan, and Wisconsin?",https://debatepolitics.com/threads/who-wins-penn-michigan-and-wisconsin.549173/,14,166
Trump's tax cuts for the rich,https://debatepolitics.com/threads/trumps-tax-cuts-for-the-rich.549054/,43,381
Trump tackles child care,https://debatepolitics.com/threads/trump-tackles-child-care.549033/,210,2K
Trump tells Haley voters that he does not want their vote.,https://debatepolitics.com/threads/trump-tells-haley-voters-that-he-does-not-want-their-vote.549127/,29,349
NAACP calls for University of South Carolina to cancel ‘roast’ of Harris,https://debatepolitics.com/threads/naacp-calls-for-university-of-south-carolina-to-cancel-%E2%80%98roast%E2%80%99-of-harris.549166/,12,147
Biggest Flip-Flopper In the Room,https://debatepolitics.com/threads/biggest-flip-flopper-in-the-room.548679/,25,303
Don't Forget:  Trump Is Putin's Puppet,https://debatepolitics.com/threads/dont-forget-trump-is-putins-puppet.549156/,7,108
Harris does another interview.....,https://debatepolitics.com/threads/harris-does-another-interview.549129/,5,139
(CNN) Start of voting in North Carolina to be further delayed due to RFK Jr. ballot challenge,https://debatepolitics.com/threads/cnn-start-of-voting-in-north-carolina-to-be-further-delayed-due-to-rfk-jr-ballot-challenge.549109/,5,90
Pootin loves Commyla,https://debatepolitics.com/threads/pootin-loves-commyla.549036/,79,541
Kamala's Wishes for the Border,https://debatepolitics.com/threads/kamalas-wishes-for-the-border.549083/,46,386
(NBC)  Judge delays Trump sentencing in hush money case until November,https://debatepolitics.com/threads/nbc-judge-delays-trump-sentencing-in-hush-money-case-until-november.549113/,11,144
Trump says that he had every right to meddle on the 2020 election.,https://debatepolitics.com/threads/trump-says-that-he-had-every-right-to-meddle-on-the-2020-election.548781/,122,965
"""Sanewashing"": how the media manipulates Trump's statements to make them more sane",https://debatepolitics.com/threads/sanewashing-how-the-media-manipulates-trumps-statements-to-make-them-more-sane.549081/,5,168
Forget the Truth: James Carville Urges Fact-Checkers and News to Ditch “Impartial” Reporting to Help Democrats,https://debatepolitics.com/threads/forget-the-truth-james-carville-urges-fact-checkers-and-news-to-ditch-%E2%80%9Cimpartial%E2%80%9D-reporting-to-help-democrats.549069/,8,166
Trump to back Musk's proposal for government efficiency commission,https://debatepolitics.com/threads/trump-to-back-musks-proposal-for-government-efficiency-commission.549013/,19,135
Another clip of JD Vance hating on working women uncovered,https://debatepolitics.com/threads/another-clip-of-jd-vance-hating-on-working-women-uncovered.548648/,36,452
"Harris breaks with Biden on capital gains, calls for 28% top rate",https://debatepolitics.com/threads/harris-breaks-with-biden-on-capital-gains-calls-for-28-top-rate.548986/,23,188
Boston Globe Is Reporting That the Trump Campaign is Losing NH,https://debatepolitics.com/threads/boston-globe-is-reporting-that-the-trump-campaign-is-losing-nh.548821/,33,379
Trump Addresses NY Economic Club,https://debatepolitics.com/threads/trump-addresses-ny-economic-club.549025/,16,168
(Axios)  Trump says Musk would head a government efficiency commission if he's re-elected,https://debatepolitics.com/threads/axios-trump-says-musk-would-head-a-government-efficiency-commission-if-hes-re-elected.549026/,5,67
Who wins Michigan?,https://debatepolitics.com/threads/who-wins-michigan.549004/,13,162
[LIVE]  CNN Harris-Walz Interview - 29 AUG 2024,https://debatepolitics.com/threads/live-cnn-harris-walz-interview-29-aug-2024.548550/,583,6K
"Is Trump running out of money, or is he sick, or...",https://debatepolitics.com/threads/is-trump-running-out-of-money-or-is-he-sick-or.548885/,64,582
Trump's play by play of Harris’s speech,https://debatepolitics.com/threads/trumps-play-by-play-of-harris%E2%80%99s-speech.548003/,211,2K
So when's the next interview?,https://debatepolitics.com/threads/so-whens-the-next-interview.548859/,123,888
Phenomenal Political Ad 😂😂😂😂,https://debatepolitics.com/threads/phenomenal-political-ad-%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82.548957/,31,267
That woman is a COMMIE!,https://debatepolitics.com/threads/that-woman-is-a-commie.548896/,14,248
"Presidential race is a tossup in Michigan with 2 months to go, poll finds",https://debatepolitics.com/threads/presidential-race-is-a-tossup-in-michigan-with-2-months-to-go-poll-finds.548936/,12,146
Trump ridiculed after accusing Kamala Harris of mistreating Mike Pence,https://debatepolitics.com/threads/trump-ridiculed-after-accusing-kamala-harris-of-mistreating-mike-pence.548791/,16,197
"Quite the accent today, Kamala",https://debatepolitics.com/threads/quite-the-accent-today-kamala.548825/,391,3K
Trump wants govt. shutdown over illegal voting.,https://debatepolitics.com/threads/trump-wants-govt-shutdown-over-illegal-voting.548837/,18,218
The Power of Clemency and Pardons,https://debatepolitics.com/threads/the-power-of-clemency-and-pardons.548916/,9,147
JD Vance takes 'Worst VP pick EVER!' crown from Sarah Palin,https://debatepolitics.com/threads/jd-vance-takes-worst-vp-pick-ever-crown-from-sarah-palin.548899/,35,346
Trump has been listening to RFK Jr,https://debatepolitics.com/threads/trump-has-been-listening-to-rfk-jr.548800/,21,229
"Before the debate, what are Trump's weak spots?",https://debatepolitics.com/threads/before-the-debate-what-are-trumps-weak-spots.548905/,9,139
Looks Like Kamala Is About To Chicken Out of Debating Trump,https://debatepolitics.com/threads/looks-like-kamala-is-about-to-chicken-out-of-debating-trump.548684/,159,2K
The Illusion of  Elections and Democracy in America,https://debatepolitics.com/threads/the-illusion-of-elections-and-democracy-in-america.548812/,16,173
The problem with Donald Trump is he has never got high.,https://debatepolitics.com/threads/the-problem-with-donald-trump-is-he-has-never-got-high.548884/,10,146
Trump Desecrates Arlington National Cemetery in Prohibited Photo-Op,https://debatepolitics.com/threads/trump-desecrates-arlington-national-cemetery-in-prohibited-photo-op.548308/,628,5K
Please decipher this…..,https://debatepolitics.com/threads/please-decipher-this%E2%80%A6.548863/,23,251
Harris will be the first biracial woman president!,https://debatepolitics.com/threads/harris-will-be-the-first-biracial-woman-president.548892/,3,93
Harris's economic proposals,https://debatepolitics.com/threads/harriss-economic-proposals.548874/,19,160
Trump confesses to interfering in the election on Fox of all places. You can't make this stuff up.,https://debatepolitics.com/threads/trump-confesses-to-interfering-in-the-election-on-fox-of-all-places-you-cant-make-this-stuff-up.548789/,51,562
Where is Kamala?,https://debatepolitics.com/threads/where-is-kamala.548362/,67,566
"Woo hoo, First thread. Who’s gonna win?",https://debatepolitics.com/threads/woo-hoo-first-thread-who%E2%80%99s-gonna-win.547120/,39,435
Walz Political Origin Story is a fake as his war time service,https://debatepolitics.com/threads/walz-political-origin-story-is-a-fake-as-his-war-time-service.548675/,35,293
The race will become really interesting after Labour Day.,https://debatepolitics.com/threads/the-race-will-become-really-interesting-after-labour-day.548762/,16,216
This election in simple terms.,https://debatepolitics.com/threads/this-election-in-simple-terms.548598/,149,971
24% of Republicans Say Harris is Running a Good Campaign,https://debatepolitics.com/threads/24-of-republicans-say-harris-is-running-a-good-campaign.548767/,14,209
"Trump on transgender kids: ""your kid goes to school & comes home a few days later with an operation...""",https://debatepolitics.com/threads/trump-on-transgender-kids-your-kid-goes-to-school-comes-home-a-few-days-later-with-an-operation.548735/,7,163
Smart Ones,https://debatepolitics.com/threads/smart-ones.548624/,79,771
Trump Applauds Attack On Press At Rally,https://debatepolitics.com/threads/trump-applauds-attack-on-press-at-rally.548654/,40,421
Kamala Harris’ $1.7T spending plan exposes her pixie-dust fiscal policy,https://debatepolitics.com/threads/kamala-harris%E2%80%99-1-7t-spending-plan-exposes-her-pixie-dust-fiscal-policy.547860/,46,423
Where we'd be if Republicans had denounced Trump after Jan. 6th,https://debatepolitics.com/threads/where-wed-be-if-republicans-had-denounced-trump-after-jan-6th.548562/,30,235
Dana Bash Comparison Vance vs Harris,https://debatepolitics.com/threads/dana-bash-comparison-vance-vs-harris.548663/,60,375
CNN's Jennings Nukes Narrative About Trump's Arlington Visit,https://debatepolitics.com/threads/cnns-jennings-nukes-narrative-about-trumps-arlington-visit.548630/,108,1K
New recording of JD Vance’s dark vision of women and immigration,https://debatepolitics.com/threads/new-recording-of-jd-vance%E2%80%99s-dark-vision-of-women-and-immigration.548673/,5,126
Trump's Flip-Flopping on Abortion Helps Keep It a Top Issue,https://debatepolitics.com/threads/trumps-flip-flopping-on-abortion-helps-keep-it-a-top-issue.548646/,3,94
We're all Obamacrats now,https://debatepolitics.com/threads/were-all-obamacrats-now.548576/,4,127
The U.S. economy grew 3% in the second quarter — faster than initially thought,https://debatepolitics.com/threads/the-u-s-economy-grew-3-in-the-second-quarter-%E2%80%94-faster-than-initially-thought.548526/,12,152
J.D. Vance's Daily Misogynistic Post,https://debatepolitics.com/threads/j-d-vances-daily-misogynistic-post.548540/,43,419
Trump a socialist?,https://debatepolitics.com/threads/trump-a-socialist.548572/,30,267
"The daily J.D. Vance misogyny thread: Degrading women is how you ""lift people up.""",https://debatepolitics.com/threads/the-daily-j-d-vance-misogyny-thread-degrading-women-is-how-you-lift-people-up.548620/,16,160
Question for Harris Supporters - Harris's Grocery Store Price Proposal - Do you know what her proposal is?,https://debatepolitics.com/threads/question-for-harris-supporters-harriss-grocery-store-price-proposal-do-you-know-what-her-proposal-is.548583/,186,1K
Why does everyone think that flip-flopping is a new thing in this election?,https://debatepolitics.com/threads/why-does-everyone-think-that-flip-flopping-is-a-new-thing-in-this-election.548555/,25,245
[W: #155] CNN commentator scorches Dems blaming Trump at DNC: 'She's in the White House right now',https://debatepolitics.com/threads/w-155-cnn-commentator-scorches-dems-blaming-trump-at-dnc-shes-in-the-white-house-right-now.547896/,489,4K
New OGM poll: Austrians would vote for Harris by a 60-point margin.,https://debatepolitics.com/threads/new-ogm-poll-austrians-would-vote-for-harris-by-a-60-point-margin.548481/,26,279
"Despite dropping out and endorsing Trump, RFK Jr. will remain on almost all ballots, even in swing states.",https://debatepolitics.com/threads/despite-dropping-out-and-endorsing-trump-rfk-jr-will-remain-on-almost-all-ballots-even-in-swing-states.548174/,8,136
Kamala's Crutch,https://debatepolitics.com/threads/kamalas-crutch.548453/,176,1K
Bipartisan Kamala?,https://debatepolitics.com/threads/bipartisan-kamala.548476/,23,220
538 polling,https://debatepolitics.com/threads/538-polling.547987/,119,1K
Trump shares vulgar post about Harris and Clinton. His ex-adviser has advice for him,https://debatepolitics.com/threads/trump-shares-vulgar-post-about-harris-and-clinton-his-ex-adviser-has-advice-for-him.548534/,16,188
Kamala Harris on Culture --lol - she's a wordsmith.,https://debatepolitics.com/threads/kamala-harris-on-culture-lol-shes-a-wordsmith.548372/,96,623
They could have had it all: How the GOP missed a historic opportunity | Opinion,https://debatepolitics.com/threads/they-could-have-had-it-all-how-the-gop-missed-a-historic-opportunity-opinion.548510/,6,91
RFK Jr. Was My Drug Dealer,https://debatepolitics.com/threads/rfk-jr-was-my-drug-dealer.548482/,13,184
Jesse Watters Tells Us Who He Is,https://debatepolitics.com/threads/jesse-watters-tells-us-who-he-is.548411/,69,478
"After repeated irregularities, Texas to oversee November election in Harris County",https://debatepolitics.com/threads/after-repeated-irregularities-texas-to-oversee-november-election-in-harris-county.548448/,31,295
The Question Then Becomes...,https://debatepolitics.com/threads/the-question-then-becomes.548483/,4,111
Trump Truth Social Posts,https://debatepolitics.com/threads/trump-truth-social-posts.548306/,61,678
PA is the fulcrum of this election,https://debatepolitics.com/threads/pa-is-the-fulcrum-of-this-election.548338/,45,313
Georgia governor inquires whether he can remove MAGA election board members after series of alarming votes,https://debatepolitics.com/threads/georgia-governor-inquires-whether-he-can-remove-maga-election-board-members-after-series-of-alarming-votes.548325/,5,105
Trump does hard hitting interview with Dr. Phil,https://debatepolitics.com/threads/trump-does-hard-hitting-interview-with-dr-phil.548407/,45,442
Vance: teachers who dont have kids distress & disturb him,https://debatepolitics.com/threads/vance-teachers-who-dont-have-kids-distress-disturb-him.548386/,45,388
"North Carolina moved into ""Tossup"" status",https://debatepolitics.com/threads/north-carolina-moved-into-tossup-status.548421/,17,175
Speaker Johnson issues warning on Harris presidency: 'Only person our adversaries fear less than Biden',https://debatepolitics.com/threads/speaker-johnson-issues-warning-on-harris-presidency-only-person-our-adversaries-fear-less-than-biden.548275/,116,976
The Empress Has No Ovaries - Design Suggestions and Mock-ups needed.,https://debatepolitics.com/threads/the-empress-has-no-ovaries-design-suggestions-and-mock-ups-needed.547963/,125,825
Trump's Lead over Harris on Crime and Economics Slips. Ipsos Poll,https://debatepolitics.com/threads/trumps-lead-over-harris-on-crime-and-economics-slips-ipsos-poll.548420/,5,117
Swifties and Cat Ladies Unite,https://debatepolitics.com/threads/swifties-and-cat-ladies-unite.548423/,6,117
JD Vance Has Never Been To a Donut Shop Before Thursday,https://debatepolitics.com/threads/jd-vance-has-never-been-to-a-donut-shop-before-thursday.548077/,57,629
"Trump Goes To Border, Does Photo Op In Front Of Wall. The One Built During The Obama Administration",https://debatepolitics.com/threads/trump-goes-to-border-does-photo-op-in-front-of-wall-the-one-built-during-the-obama-administration.548221/,29,314
'This Is Not Sensible Policy': Obama's Chief Economist Dismisses Kamala Harris' Price Gouging Crackdown,https://debatepolitics.com/threads/this-is-not-sensible-policy-obamas-chief-economist-dismisses-kamala-harris-price-gouging-crackdown.548263/,94,709
What's Wrong With Vance?,https://debatepolitics.com/threads/whats-wrong-with-vance.548178/,85,870
Misinformation,https://debatepolitics.com/threads/misinformation.548331/,34,248
Texas sounds like one of those third world sh*thole countries,https://debatepolitics.com/threads/texas-sounds-like-one-of-those-third-world-sh-thole-countries.548359/,6,135
Can a Space Academy Be Far Behind?,https://debatepolitics.com/threads/can-a-space-academy-be-far-behind.548290/,20,164
JD Vance is going BYE BYE soon,https://debatepolitics.com/threads/jd-vance-is-going-bye-bye-soon.548148/,208,2K
RFK Jr's speech - discuss in detail,https://debatepolitics.com/threads/rfk-jrs-speech-discuss-in-detail.548232/,140,872
Jon Stewart exposes total dem hypocrisy in 60 seconds,https://debatepolitics.com/threads/jon-stewart-exposes-total-dem-hypocrisy-in-60-seconds.548192/,36,376
‘America is not a museum’: Why Democrats are going big on housing despite the risks,https://debatepolitics.com/threads/%E2%80%98america-is-not-a-museum%E2%80%99-why-democrats-are-going-big-on-housing-despite-the-risks.548295/,8,107
Trump putting his audience to sleep,https://debatepolitics.com/threads/trump-putting-his-audience-to-sleep.548323/,13,156
Now Trump wants more Immigrants.,https://debatepolitics.com/threads/now-trump-wants-more-immigrants.548180/,31,319
"Tim Walz faces another accusation of misrepresentation in unearthed, blistering letter: ‘Remove any reference’",https://debatepolitics.com/threads/tim-walz-faces-another-accusation-of-misrepresentation-in-unearthed-blistering-letter-%E2%80%98remove-any-reference%E2%80%99.548247/,60,637
Critics Slam Kamala Harris Over Vow to ‘Snatch’ Patents,https://debatepolitics.com/threads/critics-slam-kamala-harris-over-vow-to-%E2%80%98snatch%E2%80%99-patents.547944/,43,375
Democratic pollsters have a warning about Kamala Harris’ lead,https://debatepolitics.com/threads/democratic-pollsters-have-a-warning-about-kamala-harris%E2%80%99-lead.548227/,54,519
Trump's Tariffs Are A Disaster,https://debatepolitics.com/threads/trumps-tariffs-are-a-disaster.548269/,6,124
Quotes that you thought were memorable from the DNC convention,https://debatepolitics.com/threads/quotes-that-you-thought-were-memorable-from-the-dnc-convention.548233/,22,206
Sure sign inflation has not abated?,https://debatepolitics.com/threads/sure-sign-inflation-has-not-abated.548235/,2,70
Will RFK Jr. dropping out impact the election?,https://debatepolitics.com/threads/will-rfk-jr-dropping-out-impact-the-election.547912/,30,251
The Hellscape of Donald Trump's America,https://debatepolitics.com/threads/the-hellscape-of-donald-trumps-america.548172/,15,164
Two Questions,https://debatepolitics.com/threads/two-questions.548136/,29,314
What the MSM isn't telling you,https://debatepolitics.com/threads/what-the-msm-isnt-telling-you.548129/,29,322
Harris won't do Fox debate,https://debatepolitics.com/threads/harris-wont-do-fox-debate.547776/,487,3K
The ratings comparison.,https://debatepolitics.com/threads/the-ratings-comparison.548113/,9,134
Nate Silver: estimates from removing RFK: +.8 Harris / +1.1 Trump,https://debatepolitics.com/threads/nate-silver-estimates-from-removing-rfk-8-harris-1-1-trump.548151/,10,141
It’s obvious why Kamala avoids the press,https://debatepolitics.com/threads/it%E2%80%99s-obvious-why-kamala-avoids-the-press.547382/,42,323
Kamala needs to address pressing issues,https://debatepolitics.com/threads/kamala-needs-to-address-pressing-issues.548088/,94,698
Fact-checking Day 4 of the Democratic National Convention,https://debatepolitics.com/threads/fact-checking-day-4-of-the-democratic-national-convention.548049/,112,746
Donald Trump Says Kamala Harris' Nomination 'Not Fair',https://debatepolitics.com/threads/donald-trump-says-kamala-harris-nomination-not-fair.547780/,40,405
Trump says every day will be filled with joy if he wins the election.,https://debatepolitics.com/threads/trump-says-every-day-will-be-filled-with-joy-if-he-wins-the-election.548103/,12,127
Trump’s Secret Guest In AZ,https://debatepolitics.com/threads/trump%E2%80%99s-secret-guest-in-az.548081/,30,326
The DNC Propaganda Machine Flipped the Scripped on Kamalamadingdong.,https://debatepolitics.com/threads/the-dnc-propaganda-machine-flipped-the-scripped-on-kamalamadingdong.547879/,102,694
Trump Georgia Flip-Flop,https://debatepolitics.com/threads/trump-georgia-flip-flop.548052/,8,104
Melania to Speak on Final Night of DNC,https://debatepolitics.com/threads/melania-to-speak-on-final-night-of-dnc.547872/,138,1K
Polls: Trump is still doing better than Harris (compared to 2020),https://debatepolitics.com/threads/polls-trump-is-still-doing-better-than-harris-compared-to-2020.547209/,36,404
RFK Press Conference about to begin,https://debatepolitics.com/threads/rfk-press-conference-about-to-begin.548071/,85,711
This is not the Democratic Party of 2020,https://debatepolitics.com/threads/this-is-not-the-democratic-party-of-2020.548047/,18,140
"Who was the ""big surprise"" performer?",https://debatepolitics.com/threads/who-was-the-big-surprise-performer.548010/,18,217
When you decide to rent your second home...,https://debatepolitics.com/threads/when-you-decide-to-rent-your-second-home.548053/,10,134
The Central Park Five Are Just Crucifying Trump Right Now At The DNC,https://debatepolitics.com/threads/the-central-park-five-are-just-crucifying-trump-right-now-at-the-dnc.547990/,82,542
DNC Convention - Full Episodes,https://debatepolitics.com/threads/dnc-convention-full-episodes.547948/,7,67
Most GOP-devastating statistic in Bill Clinton's DNC speech confirmed by fact checker,https://debatepolitics.com/threads/most-gop-devastating-statistic-in-bill-clintons-dnc-speech-confirmed-by-fact-checker.547945/,16,173
Guess Trump figured out he needs Georgia,https://debatepolitics.com/threads/guess-trump-figured-out-he-needs-georgia.548000/,6,194
Trump At the Border,https://debatepolitics.com/threads/trump-at-the-border.547981/,3,93
Why has the media normalized Trump's hate filled spew?,https://debatepolitics.com/threads/why-has-the-media-normalized-trumps-hate-filled-spew.547997/,7,97
DNC: A week of hype and no substance,https://debatepolitics.com/threads/dnc-a-week-of-hype-and-no-substance.547918/,22,220
Contrasting the conventions,https://debatepolitics.com/threads/contrasting-the-conventions.547865/,24,210
Not Trying To Lose the Weird Label,https://debatepolitics.com/threads/not-trying-to-lose-the-weird-label.547960/,4,82
Kamala Harris reports massively outraising Trump in July,https://debatepolitics.com/threads/kamala-harris-reports-massively-outraising-trump-in-july.547870/,49,271
"The Polls Have Shifted Toward Harris. Is It Real, or Something Else?",https://debatepolitics.com/threads/the-polls-have-shifted-toward-harris-is-it-real-or-something-else.547800/,71,650
Seth Meyers Approves of the Obamas Dissing Donald Trump,https://debatepolitics.com/threads/seth-meyers-approves-of-the-obamas-dissing-donald-trump.547934/,11,126
2024 US Presidential Election Campaign Videos,https://debatepolitics.com/threads/2024-us-presidential-election-campaign-videos.547911/,10,144
Democrats Wonder If Kamala Can Actually Win,https://debatepolitics.com/threads/democrats-wonder-if-kamala-can-actually-win.547840/,84,714
Michelle's Humble Beginnings,https://debatepolitics.com/threads/michelles-humble-beginnings.547905/,37,284
